COMBUSTIBLE,ESTADO,FECHA_DE_REGISTRO,CLASE,SERVICIO,MUNICIPIO,DEPARTAMENTO,CANTIDAD
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,BELLO,ANTIOQUIA,7
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,BELLO,ANTIOQUIA,46
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,BELLO,ANTIOQUIA,14
GASOLINA,ACTIVO,2000,CAMPERO,PÚBLICO,BELLO,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,BELLO,ANTIOQUIA,8
GASOLINA,ACTIVO,2000,TRACTOCAMION,PÚBLICO,BELLO,ANTIOQUIA,2
DIESEL,ACTIVO,2000,VOLQUETA,PÚBLICO,BELLO,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,CALDAS,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,CALDAS,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,CALDAS,ANTIOQUIA,6
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,CALDAS,ANTIOQUIA,1
DIESEL,ACTIVO,2000,BUS,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,CALDAS,ANTIOQUIA,2
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,COPACABANA,ANTIOQUIA,17
DIESEL,ACTIVO,2000,CAMION,PARTICULAR,COPACABANA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,COPACABANA,ANTIOQUIA,7
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,COPACABANA,ANTIOQUIA,9
GASOLINA,ACTIVO,2000,MICROBUS,PARTICULAR,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,COPACABANA,ANTIOQUIA,12
DIESEL,ACTIVO,2000,BUS,PÚBLICO,COPACABANA,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,AUTOMOVIL,OFICIAL,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,CAMIONETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MOTOCICLETA,OFICIAL,ENVIGADO,ANTIOQUIA,7
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,1725
GASOLINA,INCONSISTENTE,2000,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,2000,BUS,PARTICULAR,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,9
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,232
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,264
GASOLINA,ACTIVO,2000,CUATRIMOTO,PARTICULAR,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,MAQ. AGRICOLA,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MAQ. INDUSTRIAL,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MICROBUS,PARTICULAR,ENVIGADO,ANTIOQUIA,8
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,1288
GASOLINA,INCONSISTENTE,2000,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,3
DIESEL,ACTIVO,2000,VOLQUETA,PARTICULAR,ENVIGADO,ANTIOQUIA,3
GASOLINA,ACTIVO,2000,AUTOMOVIL,PÚBLICO,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,ENVIGADO,ANTIOQUIA,3
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,7
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,17
GASOLINA,ACTIVO,2000,CAMPERO,PÚBLICO,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,ENVIGADO,ANTIOQUIA,8
GASOLINA,ACTIVO,2000,TRACTOCAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,2000,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,GIRARDOTA,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,2
DIESEL,ACTIVO,2000,VOLQUETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,BUSETA,OFICIAL,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,CAMIONETA,OFICIAL,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MOTOCICLETA,OFICIAL,ITAGUI,ANTIOQUIA,11
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,128
DIESEL,ACTIVO,2000,BUS,PARTICULAR,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,24
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,34
GASOLINA,ACTIVO,2000,MAQ. AGRICOLA,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,MAQ. INDUSTRIAL,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,1627
GASOLINA,INCONSISTENTE,2000,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,AUTOMOVIL,PÚBLICO,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,2000,BUS,PÚBLICO,ITAGUI,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,ITAGUI,ANTIOQUIA,2
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,ITAGUI,ANTIOQUIA,13
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,ITAGUI,ANTIOQUIA,18
GASOLINA,ACTIVO,2000,CAMPERO,PÚBLICO,ITAGUI,ANTIOQUIA,3
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,ITAGUI,ANTIOQUIA,11
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,LA ESTRELLA,ANTIOQUIA,6
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,6
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,LA ESTRELLA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,REMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,SEMIREMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,50
DIESEL,ACTIVO,2000,BUS,OFICIAL,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,OFICIAL,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,CAMIONETA,OFICIAL,MEDELLIN,ANTIOQUIA,6
GASOLINA,ACTIVO,2000,MOTOCICLETA,OFICIAL,MEDELLIN,ANTIOQUIA,5
GASOLINA,ACTIVO,2000,TRACTOCAMION,OFICIAL,MEDELLIN,ANTIOQUIA,1
GASOLINA,INCONSISTENTE,2000,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,4
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,1901
DIESEL,ACTIVO,2000,BUS,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,BUSETA,PARTICULAR,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,9
DIESEL,INCONSISTENTE,2000,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,INCONSISTENTE,2000,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,321
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,278
GASOLINA,ACTIVO,2000,MAQ. INDUSTRIAL,PARTICULAR,MEDELLIN,ANTIOQUIA,6
GASOLINA,ACTIVO,2000,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,8
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,281
GASOLINA,ACTIVO,2000,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,35
DIESEL,ACTIVO,2000,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,33
DIESEL,INCONSISTENTE,2000,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,52
GASOLINA,INCONSISTENTE,2000,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,26
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,38
GASOLINA,ACTIVO,2000,CAMPERO,PÚBLICO,MEDELLIN,ANTIOQUIA,2
GASOLINA,INCONSISTENTE,2000,MICROBUS,PÚBLICO,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,MEDELLIN,ANTIOQUIA,44
GASOLINA,ACTIVO,2000,TRACTOCAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,15
DIESEL,ACTIVO,2000,VOLQUETA,PÚBLICO,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,AUTOMOVIL,PARTICULAR,SABANETA,ANTIOQUIA,345
GASOLINA,INCONSISTENTE,2000,AUTOMOVIL,PARTICULAR,SABANETA,ANTIOQUIA,1
DIESEL,ACTIVO,2000,BUS,PARTICULAR,SABANETA,ANTIOQUIA,1
DIESEL,ACTIVO,2000,CAMION,PARTICULAR,SABANETA,ANTIOQUIA,3
GASOLINA,ACTIVO,2000,CAMIONETA,PARTICULAR,SABANETA,ANTIOQUIA,69
GASOLINA,ACTIVO,2000,CAMPERO,PARTICULAR,SABANETA,ANTIOQUIA,84
GASOLINA,ACTIVO,2000,MICROBUS,PARTICULAR,SABANETA,ANTIOQUIA,1
GASOLINA,ACTIVO,2000,MOTOCARRO,PARTICULAR,SABANETA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,MOTOCICLETA,PARTICULAR,SABANETA,ANTIOQUIA,136
GASOLINA,ACTIVO,2000,AUTOMOVIL,PÚBLICO,SABANETA,ANTIOQUIA,2
DIESEL,ACTIVO,2000,BUS,PÚBLICO,SABANETA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,BUSETA,PÚBLICO,SABANETA,ANTIOQUIA,8
DIESEL,ACTIVO,2000,CAMION,PÚBLICO,SABANETA,ANTIOQUIA,17
GASOLINA,ACTIVO,2000,CAMIONETA,PÚBLICO,SABANETA,ANTIOQUIA,9
GASOLINA,ACTIVO,2000,MICROBUS,PÚBLICO,SABANETA,ANTIOQUIA,2
GASOLINA,ACTIVO,2000,TRACTOCAMION,PÚBLICO,SABANETA,ANTIOQUIA,5
DIESEL,ACTIVO,2000,VOLQUETA,PÚBLICO,SABANETA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,BARBOSA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,BARBOSA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,BARBOSA,ANTIOQUIA,15
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,BARBOSA,ANTIOQUIA,5
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,BARBOSA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,BARBOSA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,AUTOMOVIL,OFICIAL,BELLO,ANTIOQUIA,1
DIESEL,ACTIVO,2001,CAMION,OFICIAL,BELLO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMPERO,OFICIAL,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,OFICIAL,BELLO,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,BELLO,ANTIOQUIA,242
GASOLINA,INCONSISTENTE,2001,AUTOMOVIL,PARTICULAR,BELLO,ANTIOQUIA,2
DIESEL,ACTIVO,2001,CAMION,PARTICULAR,BELLO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,BELLO,ANTIOQUIA,61
GASOLINA,INCONSISTENTE,2001,CAMIONETA,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,BELLO,ANTIOQUIA,66
GASOLINA,INCONSISTENTE,2001,CAMPERO,PARTICULAR,BELLO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,MAQ. INDUSTRIAL,PARTICULAR,BELLO,ANTIOQUIA,10
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,INCONSISTENTE,2001,MOTOCICLETA,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,BELLO,ANTIOQUIA,429
DIESEL,ACTIVO,2001,VOLQUETA,PARTICULAR,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PÚBLICO,BELLO,ANTIOQUIA,15
DIESEL,ACTIVO,2001,BUS,PÚBLICO,BELLO,ANTIOQUIA,11
DIESEL,INCONSISTENTE,2001,BUS,PÚBLICO,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,BUSETA,PÚBLICO,BELLO,ANTIOQUIA,10
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,BELLO,ANTIOQUIA,45
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,BELLO,ANTIOQUIA,11
GASOLINA,ACTIVO,2001,CAMPERO,PÚBLICO,BELLO,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,BELLO,ANTIOQUIA,16
GASOLINA,INCONSISTENTE,2001,MICROBUS,PÚBLICO,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,TRACTOCAMION,PÚBLICO,BELLO,ANTIOQUIA,8
DIESEL,ACTIVO,2001,VOLQUETA,PÚBLICO,BELLO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,OTROS,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,CALDAS,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,CALDAS,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,CALDAS,ANTIOQUIA,3
DIESEL,ACTIVO,2001,BUS,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMPERO,PÚBLICO,CALDAS,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,CALDAS,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,SEMIREMOLQUE,NO REGISTRA,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,COPACABANA,ANTIOQUIA,12
DIESEL,ACTIVO,2001,CAMION,PARTICULAR,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,COPACABANA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,COPACABANA,ANTIOQUIA,7
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,COPACABANA,ANTIOQUIA,14
DIESEL,ACTIVO,2001,BUS,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,BUSETA,PÚBLICO,COPACABANA,ANTIOQUIA,2
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,COPACABANA,ANTIOQUIA,4
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,COPACABANA,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,COPACABANA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,TRACTOCAMION,PÚBLICO,COPACABANA,ANTIOQUIA,2
DIESEL,ACTIVO,2001,VOLQUETA,PÚBLICO,COPACABANA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,SEMIREMOLQUE,NO REGISTRA,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,OFICIAL,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,BUSETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMPERO,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,OFICIAL,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,2001,VOLQUETA,OFICIAL,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,2368
GASOLINA,INCONSISTENTE,2001,AUTOMOVIL,PARTICULAR,ENVIGADO,ANTIOQUIA,2
DIESEL,ACTIVO,2001,CAMION,PARTICULAR,ENVIGADO,ANTIOQUIA,9
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,ENVIGADO,ANTIOQUIA,176
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,ENVIGADO,ANTIOQUIA,263
GASOLINA,ACTIVO,2001,CUATRIMOTO,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MAQ. INDUSTRIAL,PARTICULAR,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,ENVIGADO,ANTIOQUIA,5
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,ENVIGADO,ANTIOQUIA,409
GASOLINA,ACTIVO,2001,AUTOMOVIL,PÚBLICO,ENVIGADO,ANTIOQUIA,12
DIESEL,ACTIVO,2001,BUS,PÚBLICO,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,BUSETA,PÚBLICO,ENVIGADO,ANTIOQUIA,5
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,8
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,ENVIGADO,ANTIOQUIA,15
GASOLINA,ACTIVO,2001,CAMPERO,PÚBLICO,ENVIGADO,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,ENVIGADO,ANTIOQUIA,15
GASOLINA,ACTIVO,2001,TRACTOCAMION,PÚBLICO,ENVIGADO,ANTIOQUIA,1
DIESEL,ACTIVO,2001,VOLQUETA,PÚBLICO,ENVIGADO,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,GIRARDOTA,ANTIOQUIA,6
DIESEL,ACTIVO,2001,BUS,PARTICULAR,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,8
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,GIRARDOTA,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,GIRARDOTA,ANTIOQUIA,4
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,GIRARDOTA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,OFICIAL,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,ITAGUI,ANTIOQUIA,166
DIESEL,ACTIVO,2001,CAMION,PARTICULAR,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,ITAGUI,ANTIOQUIA,25
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,ITAGUI,ANTIOQUIA,19
GASOLINA,ACTIVO,2001,CUATRIMOTO,PARTICULAR,ITAGUI,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,MAQ. AGRICOLA,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MAQ. INDUSTRIAL,PARTICULAR,ITAGUI,ANTIOQUIA,4
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,1311
GASOLINA,INCONSISTENTE,2001,MOTOCICLETA,PARTICULAR,ITAGUI,ANTIOQUIA,5
GASOLINA,ACTIVO,2001,MOTOTRICICLO,PARTICULAR,ITAGUI,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PÚBLICO,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,BUSETA,PÚBLICO,ITAGUI,ANTIOQUIA,1
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,ITAGUI,ANTIOQUIA,21
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,ITAGUI,ANTIOQUIA,23
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,ITAGUI,ANTIOQUIA,14
GASOLINA,ACTIVO,2001,TRACTOCAMION,PÚBLICO,ITAGUI,ANTIOQUIA,6
DIESEL,ACTIVO,2001,VOLQUETA,PÚBLICO,ITAGUI,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,LA ESTRELLA,ANTIOQUIA,5
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,LA ESTRELLA,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,LA ESTRELLA,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,LA ESTRELLA,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,SEMIREMOLQUE,NO REGISTRA,MEDELLIN,ANTIOQUIA,72
GASOLINA,ACTIVO,2001,AUTOMOVIL,OFICIAL,MEDELLIN,ANTIOQUIA,1
DIESEL,ACTIVO,2001,CAMION,OFICIAL,MEDELLIN,ANTIOQUIA,4
GASOLINA,ACTIVO,2001,CAMIONETA,OFICIAL,MEDELLIN,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,MOTOCICLETA,OFICIAL,MEDELLIN,ANTIOQUIA,2
GASOLINA,INCONSISTENTE,2001,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,3
GASOLINA,ACTIVO,2001,AUTOMOVIL,PARTICULAR,MEDELLIN,ANTIOQUIA,1982
DIESEL,ACTIVO,2001,CAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,12
GASOLINA,ACTIVO,2001,CAMIONETA,PARTICULAR,MEDELLIN,ANTIOQUIA,258
GASOLINA,ACTIVO,2001,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,259
GASOLINA,INCONSISTENTE,2001,CAMPERO,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,CUATRIMOTO,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MAQ. AGRICOLA,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MAQ. INDUSTRIAL,PARTICULAR,MEDELLIN,ANTIOQUIA,6
GASOLINA,ACTIVO,2001,MICROBUS,PARTICULAR,MEDELLIN,ANTIOQUIA,5
GASOLINA,INCONSISTENTE,2001,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,MOTOCICLETA,PARTICULAR,MEDELLIN,ANTIOQUIA,260
GASOLINA,ACTIVO,2001,TRACTOCAMION,PARTICULAR,MEDELLIN,ANTIOQUIA,1
GASOLINA,ACTIVO,2001,AUTOMOVIL,PÚBLICO,MEDELLIN,ANTIOQUIA,35
DIESEL,ACTIVO,2001,BUS,PÚBLICO,MEDELLIN,ANTIOQUIA,52
GASOLINA,ACTIVO,2001,BUSETA,PÚBLICO,MEDELLIN,ANTIOQUIA,31
DIESEL,ACTIVO,2001,CAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,45
GASOLINA,ACTIVO,2001,CAMIONETA,PÚBLICO,MEDELLIN,ANTIOQUIA,42
GASOLINA,ACTIVO,2001,CAMPERO,PÚBLICO,MEDELLIN,ANTIOQUIA,2
GASOLINA,ACTIVO,2001,MICROBUS,PÚBLICO,MEDELLIN,ANTIOQUIA,35
GASOLINA,ACTIVO,2001,TRACTOCAMION,PÚBLICO,MEDELLIN,ANTIOQUIA,7
