NOMBRE_MUNICIPIO|NOMBRE_SERVICIO|NOMBRE_DE_LA_CLASE|FECHA DE REGISTRO|CANTIDAD|CONTROL_EMISIONES|ANO_CONTROL|DIESEL|ETANOL - GASOLINA|GAS - GASOLINA|GAS LICUADO DE PETROLEO (GLP)|GAS NATURAL VEHICULAR (GNV)|GASOLINA|PM2.5|NO2|CO|O3
SABANETA|PARTICULAR|MOTOCICLETA|2001|544|NO|2020|0|0|0|0|0|0|25.16666667|22.88709919|1.45124071|42.82757979
SABANETA|PARTICULAR|VOLQUETA|2001|1|NO|2020|0|0|0|0|0|0|40.5|27.05441158|1.123899|36.78643044
SABANETA|PUBLICO|AUTOMOVIL|2001|5|SI|2020|0|0|0|0|0|9|44.125|28.07366695|1.15505617|44.13554176
SABANETA|PUBLICO|BUS|2001|4|SI|2020|2|0|0|0|0|0|63.125|32.15438659|1.083776|43.301716
SABANETA|PUBLICO|BUSETA|2001|6|SI|2020|3|0|0|0|0|0|54.33333333|30.50852699|1.060302|36.41856613
SABANETA|PUBLICO|CAMION|2001|13|SI|2020|6|0|0|0|0|0|39.04166667|32.52733214|1.527495|22.476509
SABANETA|PUBLICO|CAMIONETA|2001|5|SI|2020|5|0|0|0|0|1|38.875|47.62917859|1.604455|40.0481606
SABANETA|PUBLICO|MICROBUS|2001|8|NO|2020|0|0|0|0|0|0|38.58333333|32.35874449|1.218888|47.78148575
SABANETA|PUBLICO|TRACTOCAMION|2001|2|NO|2020|0|0|0|0|0|0|26.0|45.17765808|1.2763095|44.09466795
SABANETA|OFICIAL|CAMION|2002|1|SI|2020|4|0|0|0|0|0|34.78947368|55.94866699|1.152784|43.50608506
SABANETA|PARTICULAR|AUTOMOVIL|2002|805|SI|2020|0|0|0|0|0|8|31.58333333|37.30802244|1.2608425|48.54991341
SABANETA|PARTICULAR|CAMION|2002|6|SI|2020|4|0|0|0|0|0|56.69565217|40.47619622|1.11526033|43.10552171
SABANETA|PARTICULAR|CAMIONETA|2002|168|SI|2020|0|0|0|0|0|1|39.17391304|34.93228973|1.098146|36.04252706
SABANETA|PARTICULAR|CAMPERO|2002|261|SI|2020|0|0|0|0|1|1|32.95652174|27.09358703|1.352591|38.0943924
SABANETA|PARTICULAR|CUATRIMOTO|2002|5|NO|2020|0|0|0|0|0|0|35.91666667|20.12975056|1.2639866|34.62011842
SABANETA|PARTICULAR|MAQ. AGRICOLA|2002|5|NO|2020|0|0|0|0|0|0|36.25|29.08605844|1.1772215|43.4979103
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2002|7|NO|2020|0|0|0|0|0|0|29.83333333|33.97385|1.12058867|34.01518601
SABANETA|PARTICULAR|MICROBUS|2002|4|SI|2020|1|0|0|0|0|0|40.16666667|32.0587232|1.236795|30.98234919
SABANETA|PARTICULAR|MOTOCARRO|2002|2|NO|2020|0|0|0|0|0|0|46.52173913|38.37534984|1.60416|36.51666328
SABANETA|PARTICULAR|MOTOCICLETA|2002|2043|NO|2020|0|0|0|0|0|0|42.25|44.93626677|1.37350867|43.52243459
SABANETA|PUBLICO|AUTOMOVIL|2002|10|SI|2020|0|0|0|0|0|8|35.25|35.65130817|1.176709|38.47860624
SABANETA|PUBLICO|BUS|2002|10|SI|2020|1|0|0|0|0|0|40.41666667|21.25638959|1.076349|53.0869065
SABANETA|PUBLICO|BUSETA|2002|3|SI|2020|1|0|0|0|0|0|29.0|28.1888622|1.29662583|51.23123545
SABANETA|PUBLICO|CAMION|2002|42|SI|2020|4|0|0|0|0|0|47.83333333|43.1051904|1.1647175|44.01292032
SABANETA|PUBLICO|CAMIONETA|2002|36|SI|2020|0|0|0|0|0|1|31.13043513|49.11798789|1.332077|44.73229941
SABANETA|PUBLICO|MICROBUS|2002|39|SI|2020|1|0|0|0|0|0|34.2916675|45.38237333|1.14028867|46.89043666
SABANETA|PUBLICO|TRACTOCAMION|2002|20|NO|2020|0|0|0|0|0|0|32.33333333|43.58556764|1.288436|39.60672344
SABANETA|NO REGISTRA|SEMIREMOLQUE|2003|5|NO|2020|0|0|0|0|0|0|41.29166667|36.22398279|1.19022033|26.25733657
SABANETA|OFICIAL|AUTOMOVIL|2003|1|SI|2020|0|0|0|0|0|30|44.47826087|25.32845078|1.20071557|33.81899171
SABANETA|OFICIAL|BUS|2003|1|SI|2020|7|0|0|0|0|0|29.08695652|30.12696591|1.155172|46.36725187
SABANETA|OFICIAL|CAMPERO|2003|1|SI|2020|0|0|0|0|0|1|38.125|26.10247939|1.1522114|39.6802963
SABANETA|OFICIAL|MOTOCICLETA|2003|1|NO|2020|0|0|0|0|0|0|59.625|27.36690633|1.18787171|36.60658567
SABANETA|OTROS|MOTOCICLETA|2003|1|NO|2020|0|0|0|0|0|0|40.875|30.67850817|1.15553773|40.08903441
SABANETA|PARTICULAR|AUTOMOVIL|2003|1194|SI|2020|0|0|0|0|0|30|61.56521739|31.58771672|1.15081433|38.13526622
SABANETA|PARTICULAR|CAMION|2003|8|SI|2020|5|0|0|0|0|0|48.65217391|45.88732926|1.2125008|37.11342093
SABANETA|PARTICULAR|CAMIONETA|2003|281|SI|2020|1|0|0|0|0|0|43.95833333|24.79357264|1.626176|37.70200382
SABANETA|PARTICULAR|CAMPERO|2003|572|SI|2020|0|0|0|0|0|1|36.66666667|33.47648286|1.22478514|30.41011583
SABANETA|PARTICULAR|CUATRIMOTO|2003|12|NO|2020|0|0|0|0|0|0|44.73913043|22.86400748|1.25442738|29.16755195
SABANETA|PARTICULAR|MAQ. AGRICOLA|2003|1|NO|2020|0|0|0|0|0|0|33.58333333|25.96912615|1.19568283|28.88143527
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2003|10|NO|2020|0|0|0|0|0|0|36.70833333|27.18535161|1.1959342|35.54386656
SABANETA|PARTICULAR|MICROBUS|2003|5|NO|2020|0|0|0|0|0|0|22.08333333|22.19723444|1.1536991|36.61476043
SABANETA|PARTICULAR|MOTOCARRO|2003|4|NO|2020|0|0|0|0|0|0|24.58333333|15.88829675|1.015936|36.63928471
SABANETA|PARTICULAR|MOTOCICLETA|2003|2556|NO|2020|0|0|0|0|0|0|34.875|16.02510323|1.030607|39.9173644
SABANETA|PUBLICO|AUTOMOVIL|2003|11|SI|2020|0|0|0|0|0|30|17.83333333|23.1302769|1.19074875|31.79165066
SABANETA|PUBLICO|BUS|2003|9|SI|2020|7|0|0|0|0|0|25.66666667|31.2244463|1.19186588|35.43759465
SABANETA|PUBLICO|BUSETA|2003|15|SI|2020|10|0|0|0|0|0|31.29166667|27.25788888|1.28236155|31.42378635
SABANETA|PUBLICO|CAMION|2003|115|SI|2020|5|0|0|0|0|0|29.83333333|25.19576352|1.21394933|27.0748128
SABANETA|PUBLICO|CAMIONETA|2003|60|SI|2020|1|0|0|0|0|0|37.45833333|33.03256229|1.09599522|23.57601453
SABANETA|PUBLICO|CAMPERO|2003|3|SI|2020|0|0|0|0|0|1|29.04166667|22.58182975|1.268521|34.55472032
SABANETA|PUBLICO|MICROBUS|2003|75|NO|2020|0|0|0|0|0|0|35.41666667|15.34046516|1.103486|34.5383708
SABANETA|PUBLICO|TRACTOCAMION|2003|38|NO|2020|0|0|0|0|0|0|24.33333333|17.41112294|1.047683|35.98530373
SABANETA|PUBLICO|VOLQUETA|2003|4|NO|2020|0|0|0|0|0|0|22.79166667|17.39137068|1.6283072|36.80277996
SABANETA|NO REGISTRA|SEMIREMOLQUE|2004|1|NO|2020|0|0|0|0|0|0|29.0|29.69875952|1.25750091|40.25252966
SABANETA|OFICIAL|AUTOMOVIL|2004|1|SI|2020|0|0|0|0|0|21|34.91666667|27.7465426|1.18366875|35.60926466
SABANETA|OFICIAL|CAMPERO|2004|1|SI|2020|0|0|0|0|0|2|35.5|25.33029986|1.23942025|41.1108797
SABANETA|OFICIAL|CUATRIMOTO|2004|1|NO|2020|0|0|0|0|0|0|34.95833333|30.15577554|1.15040343|40.1789568
SABANETA|OFICIAL|MOTOCICLETA|2004|2|NO|2020|0|0|0|0|0|0|25.75|19.06984299|1.17174025|44.45435749
SABANETA|OFICIAL|VOLQUETA|2004|1|NO|2020|0|0|0|0|0|0|21.45833333|21.25996239|1.1073442|43.6287065
SABANETA|PARTICULAR|AUTOMOVIL|2004|1159|SI|2020|0|0|0|0|0|21|33.83333333|32.85186943|1.11974233|38.88734435
SABANETA|PARTICULAR|CAMION|2004|17|SI|2020|15|0|0|0|0|0|24.29166667|27.05764747|1.13931943|39.10806293
SABANETA|PARTICULAR|CAMIONETA|2004|303|SI|2020|6|0|0|0|0|2|33.25|15.71080426|1.22369282|34.66916699
SABANETA|PARTICULAR|CAMPERO|2004|614|SI|2020|0|0|0|0|0|2|41.66666667|16.13014045|1.26992257|35.91173087
SABANETA|PARTICULAR|CUATRIMOTO|2004|9|NO|2020|0|0|0|0|0|0|26.91666667|16.89351222|1.19934457|36.63928471
SABANETA|PARTICULAR|MAQ. AGRICOLA|2004|8|NO|2020|0|0|0|0|0|0|32.79166667|2.97069032|1.059417|32.13499068
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2004|16|NO|2020|0|0|0|0|0|0|9.0|9.51900059|1.33954456|32.4129326
SABANETA|PARTICULAR|MICROBUS|2004|4|SI|2020|6|0|0|0|0|0|22.625|19.02031908|1.38633522|39.09171341
SABANETA|PARTICULAR|MOTOCARRO|2004|13|NO|2020|0|0|0|0|0|0|20.20833333|18.70794015|1.2572853|35.20052655
SABANETA|PARTICULAR|MOTOCICLETA|2004|3387|NO|2020|0|0|0|0|0|0|13.0|13.10845153|1.2146674|30.99052395
SABANETA|PARTICULAR|TRACTOCAMION|2004|1|SI|2020|1|0|0|0|0|0|37.45833333|8.15276482|1.08164925|31.57910684
SABANETA|PARTICULAR|VOLQUETA|2004|4|NO|2020|0|0|0|0|0|0|38.16666667|2.53062461|1.3924754|21.32795489
SABANETA|PUBLICO|AUTOMOVIL|2004|20|SI|2020|0|0|0|0|0|21|42.66666667|5.86247525|1.6126808|35.78910943
SABANETA|PUBLICO|BUS|2004|16|SI|2020|11|0|0|0|0|0|25.29166667|11.10558296|1.38141314|31.46466016
SABANETA|PUBLICO|BUSETA|2004|9|SI|2020|5|0|0|0|0|0|20.69565217|11.42214342|1.22793225|27.17290995
SABANETA|PUBLICO|CAMION|2004|135|SI|2020|15|0|0|0|0|0|33.375|20.48563605|1.29093333|35.3394975
SABANETA|PUBLICO|CAMIONETA|2004|99|SI|2020|6|0|0|0|0|2|35.70833333|14.00779772|1.116695|35.46211894
SABANETA|PUBLICO|CAMPERO|2004|4|SI|2020|0|0|0|0|0|2|37.70833333|19.48467187|1.314458|29.50271721
SABANETA|PUBLICO|MICROBUS|2004|80|SI|2020|6|0|0|0|0|0|43.95833333|15.77128546|1.18293863|30.23027105
SABANETA|PUBLICO|TRACTOCAMION|2004|49|SI|2020|1|0|0|0|0|0|32.66666667|10.29573231|1.1607798|26.73147278
SABANETA|PUBLICO|VOLQUETA|2004|7|NO|2020|0|0|0|0|0|0|21.08333333|27.65522984|1.14244663|28.66071669
SABANETA|NO REGISTRA|SEMIREMOLQUE|2005|7|NO|2020|0|0|0|0|0|0|30.4|20.69327379|1.203141|25.095034
SABANETA|OFICIAL|CAMIONETA|2005|1|SI|2020|2|0|0|0|0|0|30.21428571|20.7273486|1.15529967|23.8212574
SABANETA|OFICIAL|MOTOCICLETA|2005|2|SI|2020|0|0|0|0|0|2|34.08695652|17.51126324|1.13023633|34.15415697
SABANETA|PARTICULAR|AUTOMOVIL|2005|1628|SI|2020|0|0|2|0|0|34|39.33333333|17.42699684|1.00626|29.33922196
SABANETA|PARTICULAR|CAMION|2005|53|SI|2020|7|0|0|0|0|0|30.95833333|14.84074308|1.40666663|24.09102455
SABANETA|PARTICULAR|CAMIONETA|2005|480|SI|2020|2|0|0|0|0|0|25.29166667|13.55446407|1.2256723|33.00969024
SABANETA|PARTICULAR|CAMPERO|2005|670|SI|2020|0|0|0|0|0|4|26.41666667|17.83916962|1.1191515|29.24112482
SABANETA|PARTICULAR|CUATRIMOTO|2005|10|NO|2020|0|0|0|0|0|0|22.79166667|11.55904667|1.276121|27.30370615
SABANETA|PARTICULAR|MAQ. AGRICOLA|2005|6|NO|2020|0|0|0|0|0|0|29.20833333|15.65029913|1.222751|24.44253933
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2005|12|NO|2020|0|0|0|0|0|0|24.58333333|17.23280411|1.0709975|18.52074151
SABANETA|PARTICULAR|MICROBUS|2005|6|SI|2020|10|0|0|0|0|0|30.66666667|14.23536479|1.1856646|22.98743164
SABANETA|PARTICULAR|MOTOCARRO|2005|22|NO|2020|0|0|0|0|0|0|33.625|9.52646743|1.17524145|24.1891217
SABANETA|PARTICULAR|MOTOCICLETA|2005|7305|SI|2020|0|0|0|0|0|2|20.41666667|10.34995114|1.124392|23.99292741
SABANETA|PARTICULAR|TRACTOCAMION|2005|4|NO|2020|0|0|0|0|0|0|27.625|15.47995328|1.14243767|27.85958998
SABANETA|PARTICULAR|VOLQUETA|2005|1|NO|2020|0|0|0|0|0|0|26.91666667|13.67052527|1.206339|25.41533605
SABANETA|PUBLICO|AUTOMOVIL|2005|28|SI|2020|0|0|2|0|0|34|22.04545455|13.8384626|1.06013425|20.42873104
SABANETA|PUBLICO|BUS|2005|24|SI|2020|5|0|0|0|0|0|29.0|13.36641406|1.07587|24.84310269
SABANETA|PUBLICO|BUSETA|2005|14|SI|2020|6|0|0|0|0|0|30.83333333|7.54193297|0.72480472|27.82689093
SABANETA|PUBLICO|CAMION|2005|233|SI|2020|7|0|0|0|0|0|27.75|6.00807293|0.63751118|40.100408
SABANETA|PUBLICO|CAMIONETA|2005|147|SI|2020|2|0|0|0|0|0|20.375|7.29423524|0.65891106|41.5032683
SABANETA|PUBLICO|CAMPERO|2005|5|SI|2020|0|0|0|0|0|4|16.70833333|10.7407968|0.50217489|40.10538394
SABANETA|PUBLICO|MICROBUS|2005|80|SI|2020|10|0|0|0|0|0|27.86956522|15.93465651|0.72685842|34.72639033
SABANETA|PUBLICO|TRACTOCAMION|2005|22|NO|2020|0|0|0|0|0|0|31.79166667|12.0218263|0.64306568|57.88549198
SABANETA|PUBLICO|VOLQUETA|2005|4|NO|2020|0|0|0|0|0|0|29.75|21.74978876|0.86944261|44.65055179
SABANETA|NO REGISTRA|SEMIREMOLQUE|2006|8|NO|2020|0|0|0|0|0|0|28.875|12.57342676|0.86221341|38.78876634
SABANETA|OFICIAL|CAMIONETA|2006|2|SI|2020|14|0|0|0|0|2|28.79166667|3.83530825|1.11588804|50.68352638
SABANETA|OFICIAL|CAMPERO|2006|1|NO|2020|0|0|0|0|0|0|21.54166667|7.28236582|0.78611434|42.19812309
SABANETA|OFICIAL|MOTOCICLETA|2006|4|NO|2020|0|0|0|0|0|0|20.0|25.07837662|0.61475005|37.78375144
SABANETA|PARTICULAR|AUTOMOVIL|2006|1890|SI|2020|0|0|1|0|0|56|29.70833333|26.70651788|0.52608002|32.4969097
SABANETA|PARTICULAR|CAMION|2006|34|SI|2020|16|0|0|0|0|0|30.5|12.19817852|0.71107981|34.60153941
SABANETA|PARTICULAR|CAMIONETA|2006|560|SI|2020|14|0|0|0|0|2|26.70833333|14.67680641|0.73662|40.81658826
SABANETA|PARTICULAR|CAMPERO|2006|699|NO|2020|0|0|0|0|0|0|31.45833333|29.17640487|0.86000711|39.66394677
SABANETA|PARTICULAR|CUATRIMOTO|2006|8|NO|2020|0|0|0|0|0|0|26.05|19.06412337|0.97883271|42.48423977
SABANETA|PARTICULAR|MAQ. AGRICOLA|2006|1|NO|2020|0|0|0|0|0|0|20.125|23.02365528|0.9723186|28.54627002
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2006|18|NO|2020|0|0|0|0|0|0|29.70833333|49.66081081|1.01888443|39.54132533
SABANETA|PARTICULAR|MICROBUS|2006|4|SI|2020|15|0|0|0|0|0|28.875|9.41062091|0.68091305|30.92395803
SABANETA|PARTICULAR|MOTOCARRO|2006|36|NO|2020|0|0|0|0|0|0|28.95833333|13.71078766|0.87450343|43.46521125
SABANETA|PARTICULAR|MOTOCICLETA|2006|9368|NO|2020|0|0|0|0|0|0|30.29166667|14.6630824|0.96214783|38.37233433
SABANETA|PARTICULAR|VOLQUETA|2006|3|NO|2020|0|0|0|0|0|0|29.70833333|33.18429666|1.03556667|24.40166552
SABANETA|PUBLICO|AUTOMOVIL|2006|35|SI|2020|0|0|1|0|0|56|24.58333333|35.18015283|1.00399623|29.60081436
SABANETA|PUBLICO|BUS|2006|33|SI|2020|12|0|0|0|0|0|23.29166667|22.5386257|0.74093805|48.67253485
SABANETA|PUBLICO|BUSETA|2006|26|SI|2020|4|0|0|0|0|0|25.33333333|27.15174335|0.59211132|58.42502629
SABANETA|PUBLICO|CAMION|2006|392|SI|2020|16|0|0|0|0|0|25.875|14.04317785|0.60200355|63.82854418
SABANETA|PUBLICO|CAMIONETA|2006|190|SI|2020|14|0|0|0|0|2|27.08333333|11.30427302|0.60228855|49.05674868
SABANETA|PUBLICO|CAMPERO|2006|4|NO|2020|0|0|0|0|0|0|41.82608696|11.81688383|0.80577608|37.03807095
SABANETA|PUBLICO|MICROBUS|2006|60|SI|2020|15|0|0|0|0|0|28.08333333|25.56575217|0.73776951|41.13540399
SABANETA|PUBLICO|TRACTOCAMION|2006|186|NO|2020|0|0|0|0|0|0|29.04166667|32.83237573|0.65944673|41.25802542
SABANETA|PUBLICO|VOLQUETA|2006|39|NO|2020|0|0|0|0|0|0|17.84615385|16.06315826|0.80770381|41.0454816
SABANETA|NO REGISTRA|SEMIREMOLQUE|2007|18|NO|2020|0|0|0|0|0|0|30.35714286|17.48842395|0.47425032|48.45181627
SABANETA|OFICIAL|CAMION|2007|1|SI|2020|33|0|0|0|0|0|27.33333333|33.4268554|0.58166157|40.82803292
SABANETA|OFICIAL|CAMIONETA|2007|2|SI|2020|11|0|0|0|0|6|28.0|23.05752025|0.4497317|51.44377928
SABANETA|OFICIAL|MAQ. INDUSTRIAL|2007|1|NO|2020|0|0|0|0|0|0|25.54166667|10.6950007|0.50826929|48.23109768
SABANETA|PARTICULAR|AUTOMOVIL|2007|1834|SI|2020|0|0|1|0|1|82|26.54166667|21.76470677|0.54115499|35.65013847
SABANETA|PARTICULAR|CAMION|2007|19|SI|2020|33|0|0|0|0|0|25.0|25.20467202|0.78911255|47.39727193
SABANETA|PARTICULAR|CAMIONETA|2007|558|SI|2020|11|0|0|0|0|6|18.58333333|29.04659308|0.61015429|39.23068437
SABANETA|PARTICULAR|CAMPERO|2007|707|NO|2020|0|0|0|0|0|0|23.54166667|24.24863425|0.53351165|35.13512845
SABANETA|PARTICULAR|CUATRIMOTO|2007|21|NO|2020|0|0|0|0|0|0|23.54166667|31.32800697|0.76547777|54.11692655
SABANETA|PARTICULAR|MAQ. AGRICOLA|2007|3|NO|2020|0|0|0|0|0|0|24.04166667|28.80294527|0.66127686|47.26647573
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2007|8|NO|2020|0|0|0|0|0|0|12.0|13.54957497|0.6175119|33.11596216
SABANETA|PARTICULAR|MOTOCARRO|2007|15|NO|2020|0|0|0|0|0|0|22.3|19.46271794|0.98370069|37.38318809
SABANETA|PARTICULAR|MOTOCICLETA|2007|2862|SI|2020|0|0|0|0|0|5|36.66666667|23.95661258|1.2125208|43.66140555
SABANETA|PARTICULAR|VOLQUETA|2007|4|SI|2020|1|0|0|0|0|0|33.875|23.05516189|0.97439048|37.17881903
SABANETA|PUBLICO|AUTOMOVIL|2007|48|SI|2020|0|0|1|0|1|82|18.43478261|24.16286351|0.45437054|30.84337823
SABANETA|PUBLICO|BUS|2007|39|SI|2020|30|0|0|0|0|0|46.29166667|23.98359425|0.6299203|26.68242421
SABANETA|PUBLICO|BUSETA|2007|20|SI|2020|5|0|0|0|0|0|30.45833333|21.06704679|0.74715821|45.29635801
SABANETA|PUBLICO|CAMION|2007|343|SI|2020|33|0|0|0|0|0|32.0|19.68666051|0.64373298|37.64478048
SABANETA|PUBLICO|CAMIONETA|2007|200|SI|2020|11|0|0|0|0|6|26.45833333|20.43969108|0.76572124|43.04829837
SABANETA|PUBLICO|CAMPERO|2007|1|NO|2020|0|0|0|0|0|0|25.29166667|21.90574624|0.75678793|35.7318861
SABANETA|PUBLICO|MICROBUS|2007|86|SI|2020|18|0|0|0|0|0|33.79166667|33.02522626|0.86823316|37.31778999
SABANETA|PUBLICO|TRACTOCAMION|2007|286|NO|2020|0|0|0|0|0|0|22.04166667|24.03233873|0.75293711|37.26874141
SABANETA|PUBLICO|VOLQUETA|2007|51|SI|2020|1|0|0|0|0|0|30.375|25.26276138|0.88628594|12.52373587
SABANETA|NO REGISTRA|SEMIREMOLQUE|2008|2|NO|2020|0|0|0|0|0|0|27.66666667|27.7268504|0.77949193|20.46960485
SABANETA|OFICIAL|CAMIONETA|2008|2|SI|2020|13|0|1|0|1|2|34.125|16.28638|0.73701986|25.12921937
SABANETA|OFICIAL|MOTOCICLETA|2008|1|SI|2020|0|0|0|0|0|4|41.70833333|24.48035705|0.77968035|23.6250631
SABANETA|OFICIAL|VOLQUETA|2008|2|SI|2020|3|0|0|0|0|0|28.16666667|28.01113883|0.76310535|34.12963268
SABANETA|PARTICULAR|AUTOMOVIL|2008|1311|SI|2020|0|0|0|0|0|99|21.16666667|23.38527776|0.70520672|32.02232113
SABANETA|PARTICULAR|BUSETA|2008|1|SI|2020|13|0|0|0|0|0|21.66666667|23.72472846|0.63382243|33.05056406
SABANETA|PARTICULAR|CAMION|2008|1|SI|2020|27|0|0|0|0|1|42.0|18.04904036|1.02629899|30.29566915
SABANETA|PARTICULAR|CAMIONETA|2008|396|SI|2020|13|0|1|0|1|2|56.16666667|13.97853164|0.96782509|22.48877114
SABANETA|PARTICULAR|CAMPERO|2008|500|SI|2020|0|0|0|0|0|2|32.79166667|6.55999852|0.80507446|19.69790728
SABANETA|PARTICULAR|CUATRIMOTO|2008|8|NO|2020|0|0|0|0|0|0|31.375|6.44733673|0.74355479|27.5080752
SABANETA|PARTICULAR|MAQ. AGRICOLA|2008|1|NO|2020|0|0|0|0|0|0|29.83333333|7.29889131|0.69854422|27.05028851
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2008|7|NO|2020|0|0|0|0|0|0|18.625|9.13640527|0.8457264|34.50567175
SABANETA|PARTICULAR|MICROBUS|2008|1|SI|2020|23|0|0|0|0|0|24.58333333|12.65170491|0.69036328|32.53555403
SABANETA|PARTICULAR|MOTOCARRO|2008|5|NO|2020|0|0|0|0|0|0|25.08333333|9.57099425|0.85120564|33.01786501
SABANETA|PARTICULAR|MOTOCICLETA|2008|782|SI|2020|0|0|0|0|0|4|14.91666667|12.40990618|0.75505568|44.45435749
SABANETA|PARTICULAR|VOLQUETA|2008|2|SI|2020|3|0|0|0|0|0|22.375|9.63587664|0.77025798|36.99897425
SABANETA|PUBLICO|AUTOMOVIL|2008|77|SI|2020|0|0|0|0|0|99|35.95833333|7.91150708|0.7866438|27.99856094
SABANETA|PUBLICO|BUS|2008|31|SI|2020|30|0|0|0|0|0|29.45833333|8.87529931|0.75907628|38.9854415
SABANETA|PUBLICO|BUSETA|2008|1|SI|2020|13|0|0|0|0|0|33.0|8.57991012|0.96982128|28.84056146
SABANETA|PUBLICO|CAMION|2008|138|SI|2020|27|0|0|0|0|1|31.08333333|12.10826302|0.70107591|20.3715077
SABANETA|PUBLICO|CAMIONETA|2008|48|SI|2020|13|0|1|0|1|2|28.375|20.67233843|0.85796559|19.18616716
SABANETA|PUBLICO|CAMPERO|2008|2|SI|2020|0|0|0|0|0|2|28.56521739|8.81148406|0.97716606|21.70889881
SABANETA|PUBLICO|MICROBUS|2008|34|SI|2020|23|0|0|0|0|0|37.33333333|9.92760617|1.13046455|35.24957512
SABANETA|PUBLICO|TRACTOCAMION|2008|46|SI|2020|1|0|0|0|0|0|33.20833333|15.22936358|0.8807461|30.81885394
SABANETA|PUBLICO|VOLQUETA|2008|47|SI|2020|3|0|0|0|0|0|40.625|28.72979645|1.00143013|24.05015074
SABANETA|OFICIAL|CAMIONETA|2009|3|SI|2020|8|0|0|0|0|6|34.91666667|23.4262357|1.02901052|35.76458514
SABANETA|OFICIAL|CAMPERO|2009|1|NO|2020|0|0|0|0|0|0|32.125|45.72237485|0.74782567|36.51666328
SABANETA|PARTICULAR|AUTOMOVIL|2009|1471|SI|2020|0|0|1|0|2|77|29.5|37.87672466|0.65256957|37.53850857
SABANETA|PARTICULAR|BUSETA|2009|1|SI|2020|17|0|0|0|0|0|32.83333333|24.14207701|1.15021079|28.65254193
SABANETA|PARTICULAR|CAMIONETA|2009|381|SI|2020|8|0|0|0|0|6|33.58333333|21.05094568|0.79871914|31.93062162
SABANETA|PARTICULAR|CAMPERO|2009|511|NO|2020|0|0|0|0|0|0|29.34782609|26.07790855|0.75570976|21.38517822
SABANETA|PARTICULAR|CUATRIMOTO|2009|69|NO|2020|0|0|0|0|0|0|39.95833333|27.13368702|0.67682789|27.85141522
SABANETA|PARTICULAR|MAQ. AGRICOLA|2009|1|NO|2020|0|0|0|0|0|0|20.45833333|32.70155948|0.63111943|28.28467762
SABANETA|PARTICULAR|MAQ. INDUSTRIAL|2009|7|NO|2020|0|0|0|0|0|0|23.20833333|56.07916451|0.60845568|43.35076458
SABANETA|PARTICULAR|MICROBUS|2009|3|SI|2020|41|0|0|0|0|0|22.16666667|46.46389008|0.77957256|39.62271754
SABANETA|PARTICULAR|MOTOCARRO|2009|7|NO|2020|0|0|0|0|0|0|47.0|35.54329361|0.86142538|24.4507141
SABANETA|PARTICULAR|MOTOCICLETA|2009|3500|SI|2020|0|0|0|0|0|3|45.91666667|33.18992226|0.75351516|37.28509094
SABANETA|PARTICULAR|MOTOTRICICLO|2009|4|NO|2020|0|0|0|0|0|0|28.625|40.30129349|0.63554821|29.1348529
SABANETA|PUBLICO|AUTOMOVIL|2009|28|SI|2020|0|0|1|0|2|77|31.70833333|29.26567162|0.85140723|41.25802543
SABANETA|PUBLICO|BUS|2009|18|SI|2020|32|0|0|0|0|0|27.91666667|35.55775378|0.49337395|37.23164057
SABANETA|PUBLICO|BUSETA|2009|15|SI|2020|17|0|0|0|0|0|31.65217391|32.46349965|0.50884213|35.48098378
SABANETA|PUBLICO|CAMION|2009|46|SI|2020|13|0|0|0|0|0|31.79166667|28.29545077|0.61078891|38.78107244
SABANETA|PUBLICO|CAMIONETA|2009|32|SI|2020|8|0|0|0|0|6|20.20833333|29.3735906|0.83970178|33.98248696
SABANETA|PUBLICO|MICROBUS|2009|28|SI|2020|41|0|0|0|0|0|33.79166667|22.5263246|0.69366795|51.10861402
SABANETA|PUBLICO|TRACTOCAMION|2009|8|NO|2020|0|0|0|0|0|0|22.41666667|26.82521405|0.60999904|47.11933001
SABANETA|PUBLICO|VOLQUETA|2009|11|NO|2020|0|0|0|0|0|0|20.8|34.60775244|0.5269343|43.75950269
SABANETA|OFICIAL|CAMIONETA|2010|1|SI|2020|6|0|0|0|0|1|24.625|35.62315669|0.59655774|42.21447262
SABANETA|OFICIAL|MOTOCICLETA|2010|4|SI|2020|0|0|0|0|0|2|26.66666667|32.32900605|0.56487358|42.76182627
SABANETA|PARTICULAR|AUTOMOVIL|2010|3446|SI|2020|0|0|0|0|0|71|34.66666667|38.93229719|0.65056386|28.15388143
SABANETA|PARTICULAR|CAMION|2010|2|SI|2020|16|0|0|0|0|0|18.36363636|26.72303425|0.67434903|40.20348109
SABANETA|PARTICULAR|CAMIONETA|2010|778|SI|2020|6|0|0|0|0|1|19.22727273|19.43652523|0.84903327|36.68833329
SABANETA|PARTICULAR|CAMPERO|2010|1195|SI|2020|0|0|0|0|0|3|15.58333333|36.74929428|0.74544927|37.62843095
