date, pm25
2020/11/1, 50
2020/11/2, 26
2020/11/3, 23
2020/11/4, 35
2020/11/5, 54
2020/11/6, 45
2020/11/7, 46
2020/11/8, 52
2020/11/9, 58
2020/11/10, 66
2020/11/11, 63
2020/11/12, 59
2020/11/13, 75
2020/11/14, 55
2020/11/15, 31
2020/11/16, 30
2020/11/17, 46
2020/11/18, 50
2020/11/19, 59
2020/11/20, 47
2020/11/21, 55
2020/11/22, 44
2020/11/23, 47
2020/11/24, 53
2020/11/25, 59
2020/11/26, 66
2020/11/27, 58
2020/11/28, 66
2020/11/29, 57
2020/11/30, 57
2020/12/1, 50
2020/12/2, 66
2020/12/3, 61
2020/12/4, 59
2020/12/5, 53
2020/12/6, 60
2020/12/7, 57
2020/12/8, 57
2020/12/9, 69
2020/12/10, 61
2020/12/11, 64
2020/12/12, 66
2020/12/13, 62
2020/12/14, 64
2020/12/15, 63
2020/12/16, 66
2020/12/17, 74
2020/12/18, 71
2020/12/19, 73
2020/12/20, 75
2020/12/21, 70
2020/12/22, 63
2020/12/23, 63
2020/12/24, 69
2020/12/25, 65
2020/12/26, 56
2020/12/27, 29
2020/12/28, 36
2020/12/29, 37
2020/12/30, 51
2020/12/31, 56
2021/1/1, 60
2021/1/2, 66
2021/1/3, 57
2021/1/4, 46
2020/7/2, 54
2020/7/3, 47
2020/7/4, 51
2020/7/5, 51
2020/7/6, 41
2020/7/7, 57
2020/7/8, 67
2020/7/9, 49
2020/7/10, 36
2020/7/11, 47
2020/7/12, 47
2020/7/13, 52
2020/7/14, 52
2020/7/15, 42
2020/7/16, 53
2020/7/17, 55
2020/7/18, 54
2020/7/19, 54
2020/7/20, 43
2020/7/21, 41
2020/7/22, 55
2020/7/23, 53
2020/7/24, 48
2020/7/25, 48
2020/7/26, 49
2020/7/27, 37
2020/7/28, 39
2020/7/29, 50
2020/7/30, 52
2020/7/31, 56
2020/8/1, 58
2020/8/2, 56
2020/8/3, 51
2020/8/4, 55
2020/8/5, 67
2020/8/6, 72
2020/8/7, 88
2020/8/8, 73
2020/8/9, 51
2020/8/10, 55
2020/8/11, 60
2020/8/12, 75
2020/8/13, 60
2020/8/14, 51
2020/8/15, 44
2020/8/16, 46
2020/8/17, 44
2020/8/18, 30
2020/8/19, 43
2020/8/20, 46
2020/8/21, 32
2020/8/22, 47
2020/8/23, 46
2020/8/24, 53
2020/8/25, 44
2020/8/26, 56
2020/8/27, 55
2020/8/28, 54
2020/8/29, 54
2020/8/30, 57
2020/8/31, 39
2020/9/1, 54
2020/9/2, 65
2020/9/3, 51
2020/9/4, 60
2020/9/5, 77
2020/9/6, 56
2020/9/7, 37
2020/9/8, 36
2020/9/9, 50
2020/9/10, 52
2020/9/11, 65
2020/9/12, 57
2020/9/13, 55
2020/9/14, 54
2020/9/15, 55
2020/9/16, 68
2020/9/17, 55
2020/9/18, 63
2020/9/19, 69
2020/9/20, 67
2020/9/21, 64
2020/9/22, 60
2020/9/23, 63
2020/9/24, 57
2020/9/25, 53
2020/9/26, 55
2020/9/27, 55
2020/9/28, 45
2020/9/29, 52
2020/9/30, 51
2020/10/1, 58
2020/4/2, 55
2020/4/3, 34
2020/4/4, 49
2020/4/5, 64
2020/4/6, 54
2020/4/7, 48
2020/4/8, 36
2020/4/9, 40
2020/4/10, 37
2020/4/11, 39
2020/4/12, 35
2020/4/13, 33
2020/4/14, 34
2020/4/15, 46
2020/4/16, 50
2020/4/17, 63
2020/4/18, 93
2020/4/19, 94
2020/4/20, 62
2020/4/21, 54
2020/4/22, 53
2020/4/23, 49
2020/4/24, 48
2020/4/25, 44
2020/4/26, 54
2020/4/27, 57
2020/4/28, 57
2020/4/29, 63
2020/4/30, 58
2020/5/1, 61
2020/5/2, 54
2020/5/3, 48
2020/5/4, 44
2020/5/5, 51
2020/5/6, 49
2020/5/7, 47
2020/5/8, 47
2020/5/9, 48
2020/5/10, 47
2020/5/11, 34
2020/5/12, 45
2020/5/13, 57
2020/5/14, 52
2020/5/15, 56
2020/5/16, 61
2020/5/17, 53
2020/5/18, 41
2020/5/19, 40
2020/5/20, 52
2020/5/21, 71
2020/5/22, 61
2020/5/23, 56
2020/5/24, 61
2020/5/25, 53
2020/5/26, 41
2020/5/27, 45
2020/5/28, 39
2020/5/29, 45
2020/5/30, 50
2020/5/31, 56
2020/6/1, 44
2020/6/2, 35
2020/6/3, 49
2020/6/4, 57
2020/6/5, 59
2020/6/6, 52
2020/6/7, 59
2020/6/8, 47
2020/6/9, 42
2020/6/10, 50
2020/6/11, 52
2020/6/12, 61
2020/6/13, 59
2020/6/14, 55
2020/6/15, 45
2020/6/16, 42
2020/6/17, 53
2020/6/18, 55
2020/6/19, 64
2020/6/20, 66
2020/6/21, 52
2020/6/22, 37
2020/6/23, 34
2020/6/24, 49
2020/6/25, 64
2020/6/26, 88
2020/6/27, 73
2020/6/28, 63
2020/6/29, 50
2020/6/30, 43
2020/7/1, 45
2020/1/2, 51
2020/1/3, 41
2020/1/4, 48
2020/1/5, 55
2020/1/6, 57
2020/1/7, 58
2020/1/8, 59
2020/1/9, 58
2020/1/10, 56
2020/1/11, 58
2020/1/12, 59
2020/1/13, 56
2020/1/14, 58
2020/1/15, 60
2020/1/16, 69
2020/1/17, 66
2020/1/18, 54
2020/1/19, 44
2020/1/20, 42
2020/1/21, 51
2020/1/22, 71
2020/1/23, 52
2020/1/24, 47
2020/1/25, 62
2020/1/26, 56
2020/1/27, 43
2020/1/28, 56
2020/1/29, 67
2020/1/30, 66
2020/1/31, 72
2020/2/1, 88
2020/2/2, 73
2020/2/3, 61
2020/2/4, 62
2020/2/5, 65
2020/2/6, 71
2020/2/7, 78
2020/2/8, 88
2020/2/9, 105
2020/2/10, 100
2020/2/11, 91
2020/2/12, 93
2020/2/13, 84
2020/2/14, 95
2020/2/15, 100
2020/2/16, 90
2020/2/17, 71
2020/2/18, 63
2020/2/19, 65
2020/2/20, 68
2020/2/21, 74
2020/2/22, 88
2020/2/23, 85
2020/2/24, 75
2020/2/25, 79
2020/2/26, 76
2020/2/27, 75
2020/2/28, 99
2020/2/29, 99
2020/3/1, 110
2020/3/2, 105
2020/3/3, 90
2020/3/4, 99
2020/3/5, 102
2020/3/6, 96
2020/3/7, 121
2020/3/8, 151
2020/3/9, 131
2020/3/10, 130
2020/3/11, 119
2020/3/12, 97
2020/3/13, 114
2020/3/14, 120
2020/3/15, 104
2020/3/16, 139
2020/3/17, 121
2020/3/18, 149
2020/3/19, 151
2020/3/20, 154
2020/3/21, 147
2020/3/22, 90
2020/3/23, 83
2020/3/24, 102
2020/3/25, 126
2020/3/26, 131
2020/3/27, 146
2020/3/28, 143
2020/3/29, 125
2020/3/30, 128
2020/3/31, 113
2020/4/1, 95
2019/12/18, 76
2019/12/19, 68
2019/12/20, 57
2019/12/21, 61
2019/12/22, 60
2019/12/23, 56
2019/12/24, 56
2019/12/25, 54
2019/12/26, 62
2019/12/27, 51
2019/12/28, 53
2019/12/29, 62
2019/12/30, 56
2018/10/2, 53
2018/10/3, 54
2018/10/4, 64
2018/10/5, 70
2018/10/6, 52
2018/10/7, 50
2018/10/8, 41
2018/10/9, 49
2018/10/10, 70
2018/10/11, 69
2018/10/12, 55
2018/10/13, 21
2018/10/14, 33
2018/10/15, 38
2018/10/16, 47
2018/10/17, 45
2018/10/18, 56
2018/10/19, 58
2018/10/20, 63
2018/10/21, 50
2018/10/22, 35
2018/10/23, 35
2018/10/24, 42
2018/10/25, 52
2018/10/26, 56
2018/10/27, 59
2018/10/28, 57
2018/10/29, 58
2018/10/30, 60
2018/10/31, 69
2018/11/1, 64
2018/11/2, 62
2018/11/3, 65
2018/11/4, 61
2018/11/5, 52
2018/11/6, 34
2018/11/7, 45
2018/11/8, 57
2018/11/9, 58
2018/11/10, 67
2018/11/11, 59
2018/11/12, 57
2018/11/13, 54
2018/11/14, 64
2018/11/15, 68
2018/11/16, 74
2018/11/17, 67
2018/11/18, 67
2018/11/19, 60
2018/11/20, 46
2018/11/21, 58
2018/11/22, 60
2018/11/23, 56
2018/11/24, 61
2018/11/25, 66
2018/11/26, 65
2018/11/27, 66
2018/11/28, 47
2018/11/29, 46
2018/11/30, 60
2018/12/1, 60
2018/12/2, 63
2018/12/3, 52
2018/12/4, 50
2018/12/5, 60
2018/12/6, 56
2018/12/7, 62
2018/12/8, 63
2018/12/9, 69
2018/12/10, 66
2018/12/11, 73
2018/12/12, 70
2018/12/13, 68
2018/12/14, 65
2018/12/15, 63
2018/12/16, 71
2018/12/17, 67
2018/12/18, 59
2018/12/19, 67
2018/12/20, 67
2018/12/21, 73
2018/12/22, 72
2018/12/23, 71
2018/12/24, 60
2018/12/25, 58
2018/12/26, 69
2018/12/27, 62
2018/12/28, 63
2018/12/29, 62
2018/12/30, 61
2018/12/31, 67
2018/7/2, 60
2018/7/3, 45
2018/7/4, 47
2018/7/5, 57
2018/7/6, 53
2018/7/7, 53
2018/7/8, 55
2018/7/9, 49
2018/7/10, 46
2018/7/11, 55
2018/7/12, 57
2018/7/13, 54
2018/7/14, 58
2018/7/15, 48
2018/7/16, 43
2018/7/17, 52
2018/7/18, 53
2018/7/19, 51
2018/7/20, 52
2018/7/21, 55
2018/7/22, 48
2018/7/23, 54
2018/7/24, 64
2018/7/25, 63
2018/7/26, 56
2018/7/27, 50
2018/7/28, 64
2018/7/29, 59
2018/7/30, 50
2018/7/31, 51
2018/8/1, 51
2018/8/2, 60
2018/8/3, 55
2018/8/4, 60
2018/8/5, 50
2018/8/6, 50
2018/8/7, 58
2018/8/8, 51
2018/8/9, 56
2018/8/10, 53
2018/8/11, 50
2018/8/12, 55
2018/8/13, 55
2018/8/14, 55
2018/8/15, 60
2018/8/16, 60
2018/8/17, 62
2018/8/18, 60
2018/8/19, 59
2018/8/20, 54
2018/8/21, 45
2018/8/22, 52
2018/8/23, 59
2018/8/24, 57
2018/8/25, 57
2018/8/26, 55
2018/8/27, 53
2018/8/28, 47
2018/8/29, 56
2018/8/30, 63
2018/8/31, 58
2018/9/1, 58
2018/9/2, 61
2018/9/3, 52
2018/9/4, 48
2018/9/5, 58
2018/9/6, 77
2018/9/7, 65
2018/9/8, 70
2018/9/9, 59
2018/9/10, 57
2018/9/11, 58
2018/9/12, 62
2018/9/13, 65
2018/9/14, 74
2018/9/15, 62
2018/9/16, 53
2018/9/17, 37
2018/9/18, 53
2018/9/19, 61
2018/9/20, 57
2018/9/21, 56
2018/9/22, 57
2018/9/23, 59
2018/9/24, 56
2018/9/25, 66
2018/9/26, 72
2018/9/27, 65
2018/9/28, 57
2018/9/29, 65
2018/9/30, 63
2018/10/1, 61
2018/6/10, 64
2018/6/11, 58
2018/6/12, 44
2018/6/13, 45
2018/6/14, 54
2018/6/15, 61
2018/6/16, 54
2018/6/17, 54
2018/6/18, 47
2018/6/19, 37
2018/6/20, 48
2018/6/21, 51
2018/6/22, 49
2018/6/23, 58
2018/6/24, 50
2018/6/25, 36
2018/6/26, 41
2018/6/27, 45
2018/6/28, 54
2018/6/29, 49
2018/6/30, 65
2018/7/1, 61
